step,robot_x,robot_y,target_estimate_x,target_estimate_y,target_error,goal_error,beacon_position_rmse,beacon_yaw_rmse,cost,spread,sigma_min,excitation_norm2,retriggered,estimate_ready,sim_time,cmd_vx,cmd_vy,beacon_estimate_x,beacon_estimate_y,beacon_estimate_yaw
106,1.19446897,-0.74812345,1.20010691,-0.74744111,0.00256113,0.00584070,0.00405132,0.00110249,216.65315185,169.82740409,192.49659953,0.00001787,0,1,8.56000000,0.00337116,-0.00170005,-2.19994311,-1.39594908,0.74889751
107,1.19472609,-0.74827465,1.20054588,-0.74690919,0.00313864,0.00554895,0.00386545,0.00095727,220.90388788,170.22208972,192.87334918,0.00001649,0,1,8.64000000,0.00381169,-0.00089735,-2.19945576,-1.39617306,0.74904273
108,1.19502046,-0.74836571,1.20043365,-0.74705327,0.00297847,0.00524087,0.00393140,0.00093195,223.94833921,170.60974468,193.22155072,0.00001522,0,1,8.72000000,0.00353782,-0.00096966,-2.19942808,-1.39611042,0.74906805
109,1.19531006,-0.74844155,1.20038710,-0.74670622,0.00331644,0.00494210,0.00416763,0.00093840,226.77455795,170.99053617,193.56590894,0.00001405,0,1,8.80000000,0.00334026,-0.00046314,-2.19958955,-1.39585263,0.74906160
110,1.19558202,-0.74849075,1.20057668,-0.74675052,0.00330025,0.00466866,0.00407895,0.00091289,227.11363648,171.36463525,193.90047169,0.00001297,0,1,8.88000000,0.00343906,-0.00045102,-2.19946790,-1.39595591,0.74908711
111,1.19585477,-0.74852713,1.20052233,-0.74679373,0.00324854,0.00439912,0.00401748,0.00092339,227.60411648,171.73218627,194.22444698,0.00001198,0,1,8.96000000,0.00323611,-0.00044642,-2.19945810,-1.39601924,0.74907661
112,1.19618325,-0.74857188,1.20064278,-0.74705682,0.00301255,0.00407518,0.00382151,0.00094627,230.28843238,172.09335508,194.53682948,0.00001106,0,1,9.04000000,0.00316804,-0.00068957,-2.19939742,-1.39622629,0.74905373
113,1.19637361,-0.74861228,1.20039287,-0.74711417,0.00291245,0.00388285,0.00395841,0.00099490,230.95170355,172.44836234,194.84430312,0.00001021,0,1,9.12000000,0.00281340,-0.00068552,-2.19961167,-1.39606068,0.74900510
114,1.19660719,-0.74866722,1.20020181,-0.74730999,0.00269757,0.00364520,0.00401339,0.00104529,231.60026512,172.79726492,195.14320769,0.00000942,0,1,9.20000000,0.00246976,-0.00082516,-2.19977468,-1.39599294,0.74895471
115,1.19681302,-0.74872988,1.20037444,-0.74719114,0.00283371,0.00343075,0.00397411,0.00105137,233.02767094,173.14026860,195.44483534,0.00000870,0,1,9.28000000,0.00258822,-0.00057336,-2.19976703,-1.39603273,0.74894863
116,1.19701723,-0.74878179,1.19984339,-0.74735001,0.00265461,0.00322194,0.00424047,0.00116322,235.30960592,173.47751393,195.72573895,0.00000803,0,1,9.36000000,0.00185673,-0.00066361,-2.20019592,-1.39576406,0.74883678
117,1.19718333,-0.74883271,1.19999939,-0.74747627,0.00252373,0.00304897,0.00415775,0.00115103,235.92291545,173.80913923,196.01520251,0.00000741,0,1,9.44000000,0.00198810,-0.00071221,-2.20012029,-1.39584399,0.74884897
118,1.19733922,-0.74888852,1.19986634,-0.74735889,0.00264449,0.00288359,0.00432583,0.00117108,236.69458890,174.13526030,196.29921395,0.00000684,0,1,9.52000000,0.00177770,-0.00045928,-2.20026206,-1.39568212,0.74882892
119,1.19748649,-0.74893134,1.19966765,-0.74749867,0.00252332,0.00273126,0.00435130,0.00122307,237.59433370,174.45601410,196.57022670,0.00000631,0,1,9.60000000,0.00149190,-0.00052762,-2.20039863,-1.39566699,0.74877693
120,1.19761270,-0.74897191,1.19945876,-0.74749516,0.00256265,0.00259927,0.00427682,0.00119085,239.40369335,174.77151864,196.84843202,0.00000583,0,1,9.68000000,0.00121230,-0.00042415,-2.20028196,-1.39573249,0.74880915
