step,robot_x,robot_y,target_estimate_x,target_estimate_y,target_error,goal_error,beacon_position_rmse,beacon_yaw_rmse,cost,spread,sigma_min,excitation_norm2,retriggered,estimate_ready,sim_time,cmd_vx,cmd_vy,beacon_estimate_x,beacon_estimate_y,beacon_estimate_yaw
61,1.18853123,-0.70617826,1.19991718,-0.74764846,0.00235300,0.04529766,0.00260682,0.00008850,114.41408956,137.73664460,164.20523084,0.00065388,0,1,4.96000000,-0.00054667,-0.02850489,-2.19926852,-1.39749791,0.74991150
62,1.18846319,-0.70849644,1.20013214,-0.74730114,0.00270209,0.04307717,0.00259696,0.00000954,114.88258970,138.82658788,165.26935083,0.00060361,0,1,5.04000000,-0.00037623,-0.02664450,-2.19894616,-1.39762648,0.75000954
63,1.18842900,-0.71067265,1.20121920,-0.74666962,0.00354653,0.04099424,0.00275422,0.00021915,117.95723887,139.88482621,166.31225232,0.00055720,0,1,5.12000000,0.00085314,-0.02456599,-2.19830154,-1.39783182,0.75021915
64,1.18846775,-0.71268782,1.20119854,-0.74624780,0.00393897,0.03905370,0.00289085,0.00017509,120.21566522,140.91271004,167.31047366,0.00051436,0,1,5.20000000,0.00071498,-0.02288496,-2.19865672,-1.39744020,0.75017509
65,1.18852827,-0.71455896,1.20162873,-0.74583628,0.00447095,0.03725142,0.00312571,0.00039123,122.86688212,141.91152639,168.29571141,0.00047481,0,1,5.28000000,0.00113739,-0.02134191,-2.19805497,-1.39755319,0.75039123
66,1.18860912,-0.71630335,1.20110339,-0.74614770,0.00400721,0.03556989,0.00294466,0.00033298,126.88433066,142.88244060,169.22120895,0.00043831,0,1,5.36000000,0.00043094,-0.02077158,-2.19804416,-1.39779870,0.75033298
67,1.18866055,-0.71797876,1.20048896,-0.74714291,0.00289863,0.03396974,0.00255355,0.00008616,132.46224258,143.82656923,170.09388890,0.00040461,0,1,5.44000000,-0.00030818,-0.02105807,-2.19861487,-1.39785477,0.75008616
68,1.18865363,-0.71965653,1.20077796,-0.74792628,0.00221484,0.03239547,0.00233860,0.00003813,136.48690770,144.74498183,170.95581330,0.00037350,0,1,5.52000000,0.00014257,-0.02104153,-2.19852882,-1.39818213,0.75003813
69,1.18865422,-0.72134025,1.20083126,-0.74764048,0.00250167,0.03082382,0.00237240,0.00001272,137.87612307,145.63875003,171.81506982,0.00034479,0,1,5.60000000,0.00033421,-0.01968943,-2.19879292,-1.39795764,0.74998728
70,1.18867636,-0.72294785,1.20031700,-0.74775526,0.00226701,0.02932650,0.00237180,0.00013459,138.77075964,146.50896826,172.63926446,0.00031828,0,1,5.68000000,-0.00015124,-0.01886465,-2.19921242,-1.39776278,0.74986541
71,1.18867591,-0.72447682,1.20079316,-0.74806835,0.00208815,0.02792253,0.00218613,0.00011307,140.61571454,147.35657175,173.44318943,0.00029381,0,1,5.76000000,0.00060606,-0.01832823,-2.19896846,-1.39807254,0.74988693
72,1.18870622,-0.72595595,1.20045786,-0.74808605,0.00196795,0.02656437,0.00230409,0.00023714,141.54854906,148.18238698,174.22357459,0.00027122,0,1,5.84000000,0.00037721,-0.01745399,-2.19946572,-1.39775871,0.74976286
73,1.18874189,-0.72737325,1.19954691,-0.74833388,0.00172662,0.02527281,0.00226906,0.00029845,146.15215250,148.98729475,174.98428598,0.00025037,0,1,5.92000000,-0.00052678,-0.01688780,-2.19961255,-1.39776427,0.74970155
74,1.18872144,-0.72873787,1.19933304,-0.74861181,0.00154010,0.02406832,0.00223357,0.00030795,147.00534083,149.77208210,175.72626404,0.00023112,0,1,6.00000000,-0.00050725,-0.01637959,-2.19961393,-1.39780005,0.74969205
75,1.18868039,-0.73006043,1.19955213,-0.74902429,0.00107359,0.02292858,0.00207322,0.00028766,148.71960686,150.53743569,176.44675653,0.00021335,0,1,6.08000000,0.00007407,-0.01604290,-2.19943977,-1.39800391,0.74971234
76,1.18867385,-0.73167280,1.19993539,-0.74882331,0.00117846,0.02154456,0.00211786,0.00012829,150.63283961,151.28405867,177.17142434,0.00019694,0,1,6.16000000,0.00082638,-0.01458290,-2.19895589,-1.39815740,0.74987171
77,1.18872042,-0.73255361,1.19982306,-0.74907887,0.00093797,0.02077511,0.00200849,0.00026565,152.73618169,152.01310592,177.84496398,0.00018180,0,1,6.24000000,0.00093367,-0.01451024,-2.19932135,-1.39810963,0.74973435
78,1.18879254,-0.73371618,1.19966221,-0.74875296,0.00129198,0.01976790,0.00211566,0.00018011,154.46314355,152.72439083,178.53146983,0.00016783,0,1,6.32000000,0.00096365,-0.01336443,-2.19913683,-1.39806843,0.74981989
79,1.18886891,-0.73481283,1.19944629,-0.74861301,0.00149343,0.01882953,0.00223708,0.00022006,155.05599383,153.41898102,179.18670029,0.00015492,0,1,6.40000000,0.00093226,-0.01248465,-2.19936344,-1.39785540,0.74977994
80,1.18894425,-0.73583272,1.19919903,-0.74908965,0.00121255,0.01797058,0.00247136,0.00032445,159.44034791,154.09743534,179.80985383,0.00014301,0,1,6.48000000,0.00087266,-0.01240179,-2.19981179,-1.39753581,0.74967555
81,1.18901549,-0.73682685,1.19900402,-0.74923653,0.00125493,0.01715201,0.00268252,0.00032390,162.65492454,154.76026538,180.43180882,0.00013202,0,1,6.56000000,0.00088732,-0.01192013,-2.19994163,-1.39731811,0.74967610
82,1.18908612,-0.73779202,1.19948652,-0.74941730,0.00077666,0.01637521,0.00260926,0.00030639,164.75769847,155.40801619,181.03592798,0.00012187,0,1,6.64000000,0.00172090,-0.01148102,-2.19985262,-1.39739491,0.74969361
83,1.18920379,-0.73872104,1.19861910,-0.74979670,0.00139579,0.01561323,0.00321837,0.00056305,168.64260947,156.04120577,181.60070076,0.00011250,0,1,6.72000000,0.00088199,-0.01129192,-2.20078922,-1.39687990,0.74943695
84,1.18929448,-0.73962893,1.19878693,-0.74978632,0.00123175,0.01490527,0.00311720,0.00054604,168.80462703,156.66036647,182.17896286,0.00010385,0,1,6.80000000,0.00132035,-0.01062982,-2.20069841,-1.39696204,0.74945396
85,1.18938959,-0.74049521,1.19893204,-0.74967652,0.00111588,0.01424507,0.00305118,0.00057963,171.00371975,157.26594915,182.73957794,0.00009586,0,1,6.88000000,0.00172758,-0.00986888,-2.20073457,-1.39703856,0.74942037
86,1.18951802,-0.74130298,1.19896348,-0.74969987,0.00107909,0.01362021,0.00325721,0.00067730,172.82379911,157.85839029,183.27920200,0.00008849,0,1,6.96000000,0.00195878,-0.00930958,-2.20104651,-1.39691549,0.74932270
87,1.18966918,-0.74206117,1.19873900,-0.75005613,0.00126224,0.01302885,0.00339041,0.00078156,174.10466844,158.43811444,183.80008473,0.00008169,0,1,7.04000000,0.00185498,-0.00918202,-2.20132294,-1.39687835,0.74921844
88,1.18982007,-0.74279879,1.19919831,-0.75000670,0.00080171,0.01246950,0.00289971,0.00064176,175.73215944,159.00552642,184.33700092,0.00007541,0,1,7.12000000,0.00257048,-0.00856619,-2.20078514,-1.39720861,0.74935824
89,1.19000853,-0.74349887,1.19908719,-0.75001193,0.00091289,0.01192032,0.00313259,0.00069732,176.15245715,159.56102354,184.84381364,0.00006961,0,1,7.20000000,0.00255398,-0.00803598,-2.20102176,-1.39703873,0.74930268
90,1.19021325,-0.74415447,1.19890982,-0.75009047,0.00109393,0.01139959,0.00338550,0.00080957,177.76668277,160.10500170,185.33129002,0.00006426,0,1,7.28000000,0.00243532,-0.00762314,-2.20137409,-1.39690590,0.74919043
91,1.19041092,-0.74477423,1.19949106,-0.75020683,0.00054936,0.01092058,0.00304677,0.00072285,180.24093086,160.63781155,185.82503514,0.00005932,0,1,7.36000000,0.00323158,-0.00727582,-2.20102851,-1.39713208,0.74927715
92,1.19065034,-0.74536463,1.19922594,-0.75037659,0.00086081,0.01043565,0.00310869,0.00075570,180.81710869,161.15977620,186.29690382,0.00005476,0,1,7.44000000,0.00295761,-0.00700595,-2.20112601,-1.39710241,0.74924430
93,1.19095267,-0.74607170,1.19927436,-0.75041885,0.00083785,0.00986335,0.00287960,0.00068051,181.94342266,161.67125618,186.77031158,0.00005055,0,1,7.52000000,0.00297930,-0.00642227,-2.20085538,-1.39725038,0.74931949
94,1.19113134,-0.74645937,1.19933965,-0.75009883,0.00066771,0.00954930,0.00295482,0.00069154,183.95651552,162.17277345,187.22984514,0.00004666,0,1,7.60000000,0.00316403,-0.00576730,-2.20091734,-1.39719119,0.74930846
95,1.19138003,-0.74693648,1.19979066,-0.74989675,0.00023342,0.00914817,0.00263073,0.00060097,185.31901969,162.66419460,187.68671667,0.00004307,0,1,7.68000000,0.00372155,-0.00512774,-2.20055643,-1.39742879,0.74939903
96,1.19166438,-0.74736205,1.19972956,-0.74996258,0.00027301,0.00874308,0.00239348,0.00056911,186.79305003,163.14599557,188.12462601,0.00003976,0,1,7.76000000,0.00361529,-0.00485362,-2.20035757,-1.39763339,0.74943089
97,1.19195615,-0.74775691,1.19964860,-0.75041847,0.00054644,0.00835075,0.00249650,0.00065155,189.13011702,163.61845472,188.53570922,0.00003671,0,1,7.84000000,0.00346944,-0.00506748,-2.20059198,-1.39757471,0.74934845
98,1.19223721,-0.74815718,1.19938879,-0.75045488,0.00076190,0.00797853,0.00235645,0.00065489,191.44293613,164.08183601,188.95184030,0.00003388,0,1,7.92000000,0.00311469,-0.00475546,-2.20052395,-1.39770254,0.74934511
99,1.19249489,-0.74854511,1.19959539,-0.75028772,0.00049648,0.00764482,0.00234622,0.00063883,192.10009092,164.53641416,189.36360498,0.00003128,0,1,8.00000000,0.00334026,-0.00419882,-2.20048415,-1.39770427,0.74936117
100,1.19275670,-0.74889437,1.19951943,-0.75032478,0.00058002,0.00732719,0.00233534,0.00062192,192.46058806,164.98242390,189.76446293,0.00002887,0,1,8.08000000,0.00321417,-0.00391935,-2.20044183,-1.39770683,0.74937808
101,1.19301686,-0.74921463,1.19968392,-0.75015857,0.00035363,0.00702716,0.00226795,0.00064182,195.31350171,165.42008712,190.15453820,0.00002665,0,1,8.16000000,0.00337077,-0.00341734,-2.20044810,-1.39777676,0.74935818
102,1.19328276,-0.74950006,1.19985555,-0.75018571,0.00023528,0.00673581,0.00206051,0.00057947,195.91586445,165.84962168,190.54298963,0.00002460,0,1,8.24000000,0.00352106,-0.00317648,-2.20019540,-1.39794877,0.74942053
103,1.19356084,-0.74975996,1.19942332,-0.75044845,0.00073053,0.00644363,0.00239034,0.00068570,197.87329799,166.27123720,190.90312093,0.00002271,0,1,8.32000000,0.00292401,-0.00323712,-2.20060658,-1.39768791,0.74931430
104,1.19380909,-0.75001747,1.19932147,-0.75055065,0.00087385,0.00619093,0.00275570,0.00077121,199.85891350,166.68514953,191.25927622,0.00002097,0,1,8.40000000,0.00275101,-0.00309687,-2.20097135,-1.39742118,0.74922879
105,1.19403332,-0.75026859,1.19898315,-0.75094764,0.00138997,0.00597272,0.00306520,0.00091990,202.77884228,167.09155458,191.59628252,0.00001935,0,1,8.48000000,0.00231483,-0.00330766,-2.20141271,-1.39727976,0.74908010
106,1.19422898,-0.75052814,1.19899956,-0.75091093,0.00135302,0.00579514,0.00345407,0.00098157,205.36200559,167.49064155,191.94163817,0.00001787,0,1,8.56000000,0.00233033,-0.00297820,-2.20172382,-1.39700684,0.74901843
107,1.19441503,-0.75077431,1.19870318,-0.75084403,0.00154730,0.00563839,0.00366661,0.00101761,206.13751715,167.88260305,192.28325249,0.00001649,0,1,8.64000000,0.00197372,-0.00261958,-2.20189677,-1.39686212,0.74898239
108,1.19458149,-0.75099248,1.19867548,-0.75106446,0.00169924,0.00550865,0.00358865,0.00097812,209.51678445,168.26761876,192.62232227,0.00001522,0,1,8.72000000,0.00195478,-0.00263096,-2.20178686,-1.39688783,0.74902188
109,1.19473833,-0.75120268,1.19853033,-0.75112624,0.00185158,0.00539738,0.00373855,0.00101454,209.71378102,168.64584012,192.94804395,0.00001405,0,1,8.80000000,0.00179822,-0.00245379,-2.20192830,-1.39679712,0.74898546
110,1.19488594,-0.75140324,1.19836447,-0.75092257,0.00187779,0.00530308,0.00369857,0.00098151,211.12678718,169.01743937,193.27866931,0.00001297,0,1,8.88000000,0.00161970,-0.00196249,-2.20184942,-1.39679703,0.74901849
111,1.19501980,-0.75157203,1.19820956,-0.75089093,0.00199986,0.00522242,0.00395945,0.00098067,214.43546786,169.38258124,193.59741864,0.00001198,0,1,8.96000000,0.00146274,-0.00170917,-2.20198211,-1.39657239,0.74901933
112,1.19514059,-0.75171484,1.19839761,-0.75092122,0.00184832,0.00515311,0.00377634,0.00089442,217.61412139,169.74140077,193.91829455,0.00001106,0,1,9.04000000,0.00172504,-0.00155528,-2.20173285,-1.39664471,0.74910558
113,1.19527230,-0.75184296,1.19856138,-0.75089602,0.00169484,0.00507422,0.00349162,0.00081570,218.59710574,170.09403393,194.23272834,0.00001021,0,1,9.12000000,0.00193720,-0.00134692,-2.20144027,-1.39681927,0.74918430
114,1.19542218,-0.75195571,1.19814126,-0.75087384,0.00205390,0.00497808,0.00398822,0.00089599,221.39252256,170.44063998,194.52379418,0.00000942,0,1,9.20000000,0.00141911,-0.00115559,-2.20184492,-1.39646417,0.74910401
