step,robot_x,robot_y,target_estimate_x,target_estimate_y,target_error,goal_error,beacon_position_rmse,beacon_yaw_rmse,cost,spread,sigma_min,excitation_norm2,retriggered,estimate_ready,sim_time,cmd_vx,cmd_vy,beacon_estimate_x,beacon_estimate_y,beacon_estimate_yaw
61,1.18610154,-0.71228430,1.20017971,-0.75231223,0.00231920,0.04019504,0.00146660,0.00090656,95.38738424,138.29266610,163.67398119,0.00065388,0,1,4.96000000,0.00268399,-0.02677417,-2.19911019,-1.39883417,0.74909344
62,1.18632322,-0.71446288,1.20077012,-0.75187310,0.00202524,0.03807809,0.00170710,0.00075953,96.96770604,139.39855174,164.76117554,0.00060361,0,1,5.04000000,0.00295732,-0.02497113,-2.19872605,-1.39886366,0.74924047
63,1.18655325,-0.71650385,1.20076221,-0.75217019,0.00230015,0.03609443,0.00177712,0.00071824,98.41364383,140.47244840,165.79891244,0.00055720,0,1,5.12000000,0.00255567,-0.02416924,-2.19858955,-1.39891889,0.74928176
64,1.18676734,-0.71845663,1.20077735,-0.75195503,0.00210390,0.03420654,0.00213347,0.00054576,102.46573691,141.51568833,166.82656509,0.00051436,0,1,5.20000000,0.00225005,-0.02281106,-2.19818107,-1.39888501,0.74945424
65,1.18695468,-0.72031411,1.20067781,-0.75164140,0.00177584,0.03242580,0.00231256,0.00046183,103.38979060,142.52956238,167.82034418,0.00047481,0,1,5.28000000,0.00188458,-0.02140187,-2.19799456,-1.39884841,0.74953817
66,1.18711422,-0.72206008,1.19952936,-0.75237618,0.00242234,0.03076821,0.00199277,0.00070637,107.81111392,143.51525651,168.74869439,0.00043831,0,1,5.36000000,0.00033600,-0.02133768,-2.19891919,-1.39832580,0.74929363
67,1.18717826,-0.72376864,1.19899409,-0.75216448,0.00238680,0.02919728,0.00236019,0.00087320,111.37932516,144.47385861,169.67039154,0.00040461,0,1,5.44000000,-0.00032328,-0.02013610,-2.19973979,-1.39765420,0.74912680
68,1.18716822,-0.72540836,1.19888567,-0.75253589,0.00276992,0.02773812,0.00260796,0.00102212,112.90945841,145.40641440,170.55278272,0.00037350,0,1,5.52000000,-0.00034569,-0.01967085,-2.20025983,-1.39740502,0.74897788
69,1.18714110,-0.72699320,1.19857404,-0.75236971,0.00276567,0.02635648,0.00311583,0.00109945,114.72512963,146.31388876,171.42706950,0.00034479,0,1,5.60000000,-0.00055873,-0.01858097,-2.20071509,-1.39696734,0.74890055
70,1.18710152,-0.72850583,1.19905126,-0.75197595,0.00219191,0.02506731,0.00315346,0.00097148,117.67516757,147.19727873,172.29397924,0.00031828,0,1,5.68000000,0.00021969,-0.01725990,-2.20045059,-1.39687890,0.74902852
71,1.18710041,-0.72991833,1.19937381,-0.75197814,0.00207488,0.02386782,0.00311727,0.00097094,118.25240923,148.05750511,173.11960126,0.00029381,0,1,5.76000000,0.00079344,-0.01649016,-2.20042919,-1.39691241,0.74902906
72,1.18715012,-0.73125602,1.19941512,-0.75209243,0.00217263,0.02272568,0.00293531,0.00086352,120.26265323,148.89545728,173.93110670,0.00027122,0,1,5.84000000,0.00099325,-0.01590156,-2.20007121,-1.39706555,0.74913648
73,1.18724465,-0.73286030,1.19980111,-0.75252099,0.00252883,0.02136512,0.00260756,0.00087434,122.83378624,149.71202344,174.70284088,0.00025037,0,1,5.92000000,0.00157494,-0.01532788,-2.19990242,-1.39739427,0.74912566
74,1.18733682,-0.73378227,1.20029599,-0.75218123,0.00220122,0.02057598,0.00245224,0.00079611,124.28362012,150.50849856,175.47573380,0.00023112,0,1,6.00000000,0.00230984,-0.01460962,-2.19959750,-1.39758102,0.74920389
75,1.18750397,-0.73496827,1.20029997,-0.75209174,0.00211314,0.01954747,0.00244196,0.00076469,124.37699562,151.28478519,176.22256860,0.00021335,0,1,6.08000000,0.00238319,-0.01383443,-2.19950290,-1.39760918,0.74923531
76,1.18769286,-0.73609363,1.20052807,-0.75217389,0.00223711,0.01857021,0.00222621,0.00070807,125.61138161,152.04212541,176.94717778,0.00019694,0,1,6.16000000,0.00271479,-0.01329859,-2.19917026,-1.39793419,0.74929193
77,1.18790209,-0.73717038,1.20065828,-0.75197196,0.00207894,0.01763402,0.00241334,0.00059139,129.39197441,152.78121442,177.66686437,0.00018180,0,1,6.24000000,0.00291794,-0.01244184,-2.19894222,-1.39783083,0.74940861
78,1.18813064,-0.73818629,1.20049254,-0.75222553,0.00227938,0.01674650,0.00250113,0.00076657,131.65348273,153.50272498,178.33458970,0.00016783,0,1,6.32000000,0.00275432,-0.01216738,-2.19954748,-1.39754015,0.74923343
79,1.18835492,-0.73916627,1.20075052,-0.75205536,0.00218810,0.01590527,0.00258224,0.00069221,133.11685864,154.20727842,179.01341473,0.00015492,0,1,6.40000000,0.00311412,-0.01139135,-2.19939300,-1.39749011,0.74930779
80,1.18859541,-0.74009620,1.20090230,-0.75214160,0.00232392,0.01510463,0.00264422,0.00074930,134.08041934,154.89547083,179.65882874,0.00014301,0,1,6.48000000,0.00333519,-0.01094795,-2.19959486,-1.39738700,0.74925070
81,1.18885692,-0.74098268,1.20038373,-0.75234186,0.00237310,0.01433459,0.00281705,0.00092484,136.68107227,155.56787205,180.27638059,0.00013202,0,1,6.56000000,0.00273325,-0.01065954,-2.20014631,-1.39718675,0.74907516
82,1.18909003,-0.74184236,1.20084450,-0.75230035,0.00245046,0.01362258,0.00266230,0.00081068,138.29976473,156.22503668,180.90661679,0.00012187,0,1,6.64000000,0.00334579,-0.01008027,-2.19976995,-1.39734766,0.74918932
83,1.18940991,-0.74286429,1.20081396,-0.75234274,0.00248011,0.01276983,0.00275266,0.00080246,139.03597635,156.86746206,181.51239483,0.00011250,0,1,6.72000000,0.00326849,-0.00937526,-2.19980454,-1.39725429,0.74919754
84,1.18960632,-0.74342963,1.20075904,-0.75210531,0.00223796,0.01229627,0.00266601,0.00067390,141.36516525,157.49596648,182.11921519,0.00010385,0,1,6.80000000,0.00331267,-0.00885177,-2.19940092,-1.39740218,0.74932610
85,1.18987028,-0.74415033,1.20086104,-0.75210182,0.00227135,0.01169743,0.00262705,0.00066960,141.46521859,158.11037913,182.69523113,0.00009586,0,1,6.88000000,0.00346556,-0.00839309,-2.19936121,-1.39745180,0.74933040
86,1.19014385,-0.74483279,1.20093118,-0.75200165,0.00220765,0.01112851,0.00266391,0.00067608,141.68503619,158.71144875,183.25837854,0.00008849,0,1,6.96000000,0.00356902,-0.00783594,-2.19940564,-1.39740324,0.74932392
87,1.19042689,-0.74547303,1.20023658,-0.75215784,0.00217077,0.01058951,0.00265196,0.00073540,145.31578358,159.29960648,183.80026365,0.00008169,0,1,7.04000000,0.00274281,-0.00760983,-2.19956255,-1.39738437,0.74926460
88,1.19066615,-0.74608725,1.20010770,-0.75202793,0.00203079,0.01012079,0.00279520,0.00074919,145.82808009,159.87525875,184.33764782,0.00007541,0,1,7.12000000,0.00264645,-0.00704552,-2.19969173,-1.39722185,0.74925081
89,1.19093310,-0.74680534,1.20024113,-0.75186517,0.00188069,0.00961324,0.00273732,0.00070023,146.11184863,160.43876118,184.86782951,0.00006961,0,1,7.20000000,0.00282923,-0.00629209,-2.19952309,-1.39730454,0.74929977
90,1.19110212,-0.74718588,1.20005001,-0.75144743,0.00144830,0.00933228,0.00313250,0.00076279,150.17152354,160.99066843,185.38087759,0.00006426,0,1,7.28000000,0.00273689,-0.00561380,-2.19993227,-1.39686824,0.74923721
91,1.19132329,-0.74765127,1.20018857,-0.75145151,0.00146370,0.00898898,0.00302916,0.00075986,150.65231066,161.53089682,185.87936425,0.00005932,0,1,7.36000000,0.00297374,-0.00531698,-2.19986313,-1.39697393,0.74924014
92,1.19155551,-0.74808375,1.20070486,-0.75144966,0.00161194,0.00865918,0.00286015,0.00063527,152.99750666,162.05997434,186.37869750,0.00005476,0,1,7.44000000,0.00364611,-0.00503069,-2.19942676,-1.39719788,0.74936473
93,1.19183106,-0.74849308,1.20037780,-0.75139635,0.00144656,0.00830677,0.00298062,0.00059663,155.85839231,162.57823895,186.86167957,0.00005055,0,1,7.52000000,0.00324936,-0.00468962,-2.19940126,-1.39708013,0.74940337
94,1.19210053,-0.74887643,1.20049913,-0.75143351,0.00151792,0.00797898,0.00292231,0.00058104,155.98148301,163.08605385,187.32811425,0.00004666,0,1,7.60000000,0.00339238,-0.00446846,-2.19931713,-1.39715859,0.74941896
95,1.19236849,-0.74923922,1.20091955,-0.75131571,0.00160520,0.00766934,0.00281623,0.00050722,156.92352903,163.58371951,187.79178792,0.00004307,0,1,7.68000000,0.00389007,-0.00406720,-2.19901844,-1.39736036,0.74949278
96,1.19266775,-0.74957422,1.20090000,-0.75162990,0.00186187,0.00734460,0.00271395,0.00055852,158.17407132,164.07153350,188.22648968,0.00003976,0,1,7.76000000,0.00381576,-0.00419979,-2.19909631,-1.39744092,0.74944148
97,1.19297479,-0.74990702,1.20073440,-0.75212569,0.00224898,0.00702582,0.00259467,0.00057899,161.37331739,164.54980215,188.65239297,0.00003671,0,1,7.84000000,0.00355003,-0.00453601,-2.19906463,-1.39757980,0.74942101
98,1.19326517,-0.75026183,1.20095379,-0.75183216,0.00206556,0.00673991,0.00260470,0.00048471,162.45951288,165.01882552,189.09234727,0.00003388,0,1,7.92000000,0.00375912,-0.00388260,-2.19875835,-1.39771029,0.74951529
99,1.19356088,-0.75058812,1.20114972,-0.75199816,0.00230532,0.00646592,0.00262200,0.00048361,164.16217940,165.47889555,189.50670821,0.00003128,0,1,8.00000000,0.00392626,-0.00379972,-2.19877130,-1.39768371,0.74951639
100,1.19387097,-0.75089409,1.20089336,-0.75187582,0.00207769,0.00619390,0.00265652,0.00053809,165.32057160,165.93025917,189.91084106,0.00002887,0,1,8.08000000,0.00352576,-0.00338094,-2.19898543,-1.39754485,0.74946191
101,1.19416265,-0.75117462,1.20106452,-0.75182268,0.00211078,0.00595436,0.00272917,0.00051885,166.51853376,166.37316936,190.31284879,0.00002665,0,1,8.16000000,0.00365254,-0.00306228,-2.19898481,-1.39746667,0.74948115
102,1.19445181,-0.75142725,1.20129337,-0.75164613,0.00209346,0.00572883,0.00279707,0.00047871,167.60641452,166.80783648,190.71029736,0.00002460,0,1,8.24000000,0.00384360,-0.00261636,-2.19891348,-1.39742259,0.74952129
103,1.19475471,-0.75164726,1.20103575,-0.75160260,0.00190817,0.00549787,0.00275271,0.00042363,170.73877586,167.23447329,191.09963588,0.00002271,0,1,8.32000000,0.00342629,-0.00235734,-2.19868667,-1.39758079,0.74957637
104,1.19503883,-0.75184206,1.20082207,-0.75156756,0.00177004,0.00529211,0.00269330,0.00044545,172.65935134,167.65329294,191.47202708,0.00002097,0,1,8.40000000,0.00307605,-0.00212765,-2.19870558,-1.39763814,0.74955455
105,1.19529332,-0.75201779,1.20099984,-0.75149475,0.00179832,0.00512097,0.00267371,0.00039209,173.16912701,168.06448111,191.84509689,0.00001935,0,1,8.48000000,0.00322286,-0.00186516,-2.19848106,-1.39779965,0.74960791
106,1.19554762,-0.75217330,1.20050854,-0.75142061,0.00150889,0.00495448,0.00261930,0.00054468,180.21577404,168.46821360,192.18820231,0.00001787,0,1,8.56000000,0.00255874,-0.00161564,-2.19897350,-1.39759022,0.74945532
107,1.19576826,-0.75230854,1.20082620,-0.75099583,0.00129394,0.00482047,0.00263257,0.00053821,185.35889383,168.86468196,192.54553381,0.00001649,0,1,8.64000000,0.00289747,-0.00096066,-2.19896406,-1.39757982,0.74946179
108,1.19599193,-0.75240111,1.20065078,-0.75094486,0.00114729,0.00467226,0.00274035,0.00056833,186.11956751,169.25404393,192.88767341,0.00001522,0,1,8.72000000,0.00263261,-0.00079709,-2.19914553,-1.39739628,0.74943167
109,1.19620890,-0.75246880,1.20063524,-0.75109672,0.00126741,0.00452410,0.00269123,0.00061701,186.93670507,169.63645904,193.21705414,0.00001405,0,1,8.80000000,0.00255942,-0.00089902,-2.19925167,-1.39741491,0.74938299
110,1.19641541,-0.75253828,1.20021893,-0.75131122,0.00132937,0.00439229,0.00265805,0.00062634,190.05073921,170.01209001,193.54416652,0.00001297,0,1,8.88000000,0.00200970,-0.00106682,-2.19925397,-1.39744879,0.74937366
111,1.19658937,-0.75261960,1.20064275,-0.75122338,0.00138195,0.00430054,0.00260415,0.00048826,192.74862033,170.38111554,193.88477251,0.00001198,0,1,8.96000000,0.00249908,-0.00085102,-2.19876973,-1.39770478,0.74951174
112,1.19677756,-0.75269286,1.20080304,-0.75105408,0.00132513,0.00419948,0.00263119,0.00041556,193.45839173,170.74370023,194.21285153,0.00001106,0,1,9.04000000,0.00264719,-0.00054110,-2.19852637,-1.39782018,0.74958444
113,1.19698578,-0.75274359,1.20070980,-0.75102533,0.00124705,0.00407588,0.00270705,0.00049971,195.95579734,171.10002012,194.51497271,0.00001021,0,1,9.12000000,0.00245912,-0.00042135,-2.19890462,-1.39752447,0.74950029
114,1.19718702,-0.75278017,1.20081608,-0.75103654,0.00131925,0.00395502,0.00268493,0.00047339,196.09623416,171.45023628,194.82294172,0.00000942,0,1,9.20000000,0.00251109,-0.00036148,-2.19879645,-1.39759993,0.74952661
