step,robot_x,robot_y,target_estimate_x,target_estimate_y,target_error,goal_error,beacon_position_rmse,beacon_yaw_rmse,cost,spread,sigma_min,excitation_norm2,retriggered,estimate_ready,sim_time,cmd_vx,cmd_vy,beacon_estimate_x,beacon_estimate_y,beacon_estimate_yaw
96,1.19377958,-0.74570988,1.19912932,-0.74763406,0.00252106,0.00755637,0.00480120,0.00137844,201.74740590,130.53064758,178.45438504,0.00003388,0,1,8.96000000,0.00082290,-0.00390875,-2.20077773,-1.39526221,0.74862156
97,1.19382939,-0.74594484,1.19905357,-0.74774238,0.00244798,0.00738382,0.00456984,0.00130550,203.97625202,130.86580580,178.73856071,0.00003128,0,1,9.04000000,0.00095048,-0.00388660,-2.20049223,-1.39545674,0.74869450
98,1.19392137,-0.74633403,1.19934622,-0.74787127,0.00222686,0.00709852,0.00461279,0.00136214,206.17042889,131.19450482,179.00260724,0.00002887,0,1,9.12000000,0.00146293,-0.00368927,-2.20061378,-1.39542823,0.74863786
99,1.19403636,-0.74662996,1.19914218,-0.74784221,0.00232205,0.00684998,0.00474872,0.00144820,208.13796706,131.51688726,179.26018978,0.00002665,0,1,9.20000000,0.00134493,-0.00340033,-2.20084547,-1.39532715,0.74855180
100,1.19411753,-0.74683514,1.19924674,-0.74799971,0.00213742,0.00667981,0.00475433,0.00146426,208.71998744,131.83304562,179.51628759,0.00002460,0,1,9.28000000,0.00163077,-0.00343099,-2.20087372,-1.39532664,0.74853574
101,1.19427374,-0.74717750,1.19942120,-0.74787343,0.00220393,0.00638408,0.00444505,0.00132133,211.18281029,132.14332972,179.78576990,0.00002271,0,1,9.36000000,0.00190320,-0.00294407,-2.20042353,-1.39557517,0.74867867
102,1.19438685,-0.74735609,1.19949881,-0.74799128,0.00207030,0.00620465,0.00441167,0.00135863,211.93666501,132.44775470,180.02971436,0.00002097,0,1,9.44000000,0.00210377,-0.00293497,-2.20045792,-1.39561215,0.74864137
103,1.19459241,-0.74764981,1.19973338,-0.74788459,0.00213215,0.00589622,0.00417689,0.00124938,213.17313402,132.74665044,180.28503708,0.00001935,0,1,9.52000000,0.00237427,-0.00250731,-2.20009612,-1.39582421,0.74875062
104,1.19473378,-0.74780196,1.19989945,-0.74784317,0.00215917,0.00570653,0.00420860,0.00126111,213.78302057,133.04002158,180.52191794,0.00001787,0,1,9.60000000,0.00263202,-0.00231761,-2.20014123,-1.39579377,0.74873889
105,1.19493816,-0.74799192,1.20034580,-0.74748603,0.00253764,0.00544561,0.00401699,0.00110251,216.66420140,133.32810270,180.77377068,0.00001649,0,1,9.68000000,0.00314291,-0.00169408,-2.19970423,-1.39599392,0.74889749
106,1.19517733,-0.74814241,1.20075922,-0.74695405,0.00313914,0.00516805,0.00383342,0.00094985,220.90204524,133.61104176,181.02248660,0.00001522,0,1,9.76000000,0.00356488,-0.00089918,-2.19923759,-1.39624316,0.74905015
107,1.19545239,-0.74823342,1.20065028,-0.74709922,0.00297277,0.00487868,0.00386867,0.00091474,223.95254224,133.88896765,181.24797161,0.00001405,0,1,9.84000000,0.00330928,-0.00097990,-2.19920028,-1.39621489,0.74908526
108,1.19578946,-0.74832947,1.20062512,-0.74675510,0.00330457,0.00452983,0.00402629,0.00090050,226.80042689,134.16207030,181.47022528,0.00001297,0,1,9.92000000,0.00307221,-0.00045970,-2.19932692,-1.39603037,0.74909950
