step,robot_x,robot_y,target_estimate_x,target_estimate_y,target_error,goal_error,beacon_position_rmse,beacon_yaw_rmse,cost,spread,sigma_min,excitation_norm2,retriggered,estimate_ready,sim_time,cmd_vx,cmd_vy,beacon_estimate_x,beacon_estimate_y,beacon_estimate_yaw
61,1.19051288,-0.70849709,1.20110689,-0.74920860,0.00136071,0.04257343,0.00473268,0.00170866,124.00283996,140.20127828,164.13502960,0.00065388,0,1,4.96000000,-0.00149699,-0.02759445,-2.19729594,-1.40388411,0.75170866
62,1.19039880,-0.71073435,1.20211557,-0.74913464,0.00228571,0.04042245,0.00483104,0.00173637,128.05924750,141.30998271,165.20570971,0.00060361,0,1,5.04000000,-0.00031883,-0.02615922,-2.19719540,-1.40393359,0.75173637
63,1.19034502,-0.71286153,1.20188277,-0.74899246,0.00213541,0.03837297,0.00482868,0.00175714,128.48071483,142.38625610,166.25159141,0.00055720,0,1,5.12000000,-0.00064979,-0.02472674,-2.19715972,-1.40390499,0.75175714
64,1.19030098,-0.71487405,1.20220737,-0.74939511,0.00228875,0.03644041,0.00440527,0.00170806,134.57645169,143.43156265,167.25265660,0.00051436,0,1,5.20000000,-0.00027429,-0.02403826,-2.19746581,-1.40360337,0.75170806
65,1.19027002,-0.71681363,1.20298788,-0.74951968,0.00302624,0.03458334,0.00521111,0.00182319,137.09849486,144.44720114,168.23480489,0.00047481,0,1,5.28000000,0.00067825,-0.02305639,-2.19684641,-1.40414856,0.75182319
66,1.19030142,-0.71868171,1.20331127,-0.74975445,0.00332036,0.03278563,0.00546176,0.00181963,138.07149453,145.43445608,169.18198360,0.00043831,0,1,5.36000000,0.00104964,-0.02224565,-2.19672361,-1.40436991,0.75181963
67,1.19037648,-0.72048082,1.20327143,-0.74987959,0.00327365,0.03104826,0.00502552,0.00169429,139.19334956,146.39459762,170.09852884,0.00040461,0,1,5.44000000,0.00097167,-0.02133962,-2.19717125,-1.40415380,0.75169429
68,1.19045608,-0.72220973,1.20283690,-0.74961924,0.00286234,0.02938342,0.00459153,0.00163451,140.41990089,147.32879995,171.00334642,0.00037350,0,1,5.52000000,0.00045035,-0.02000923,-2.19750192,-1.40385250,0.75163451
69,1.19050462,-0.72384240,1.20250196,-0.74956751,0.00253906,0.02782772,0.00466429,0.00169729,142.13566221,148.23811791,171.88822706,0.00034479,0,1,5.60000000,0.00011856,-0.01899929,-2.19735032,-1.40383860,0.75169729
70,1.19052207,-0.72538658,1.20334949,-0.74930032,0.00342179,0.02637521,0.00543290,0.00186578,144.19706954,149.12346450,172.75503872,0.00031828,0,1,5.68000000,0.00127289,-0.01779224,-2.19665903,-1.40428420,0.75186578
71,1.19059620,-0.72683893,1.20366190,-0.74902012,0.00379073,0.02499733,0.00609994,0.00202744,145.69400780,149.98571058,173.60150288,0.00029381,0,1,5.76000000,0.00174420,-0.01663582,-2.19603917,-1.40463909,0.75202744
72,1.19072442,-0.72819755,1.20377674,-0.74954388,0.00380419,0.02369353,0.00571336,0.00189966,148.74335214,150.82577542,174.39034413,0.00027122,0,1,5.84000000,0.00193803,-0.01651346,-2.19645649,-1.40448174,0.75189966
73,1.19087481,-0.72952156,1.20334948,-0.75010879,0.00335125,0.02241953,0.00546282,0.00176145,150.54461063,151.64452095,175.15662056,0.00025037,0,1,5.92000000,0.00147679,-0.01643971,-2.19682796,-1.40444754,0.75176145
74,1.19100403,-0.73083851,1.20281689,-0.75006599,0.00281767,0.02116814,0.00512378,0.00172761,152.02135858,152.44280515,175.92373577,0.00023112,0,1,6.00000000,0.00093428,-0.01560383,-2.19706037,-1.40419663,0.75172761
75,1.19109179,-0.73210688,1.20269427,-0.74996217,0.00269454,0.01998800,0.00485308,0.00168344,152.40264287,153.22142771,176.66891466,0.00021335,0,1,6.08000000,0.00095096,-0.01471262,-2.19727704,-1.40401720,0.75168344
76,1.19116747,-0.73330528,1.20206000,-0.75051179,0.00212263,0.01888723,0.00413686,0.00146271,155.01152302,153.98106793,177.36964262,0.00019694,0,1,6.16000000,0.00038358,-0.01465010,-2.19805133,-1.40364914,0.75146271
77,1.19121177,-0.73447879,1.20189495,-0.75048566,0.00195619,0.01783651,0.00363727,0.00127259,159.76966492,154.72237316,178.06127501,0.00018180,0,1,6.24000000,0.00043032,-0.01388818,-2.19868361,-1.40339070,0.75127259
78,1.19125368,-0.73588589,1.20162588,-0.75045368,0.00168799,0.01660440,0.00330127,0.00115754,161.06393363,155.44599429,178.74214870,0.00016783,0,1,6.32000000,0.00036668,-0.01280163,-2.19909960,-1.40317611,0.75115754
79,1.19127593,-0.73665833,1.20078953,-0.75047021,0.00091894,0.01594081,0.00293640,0.00103656,163.86315013,156.15291171,179.40624728,0.00015492,0,1,6.40000000,-0.00034429,-0.01249868,-2.19956349,-1.40290378,0.75103656
80,1.19126545,-0.73766550,1.20006559,-0.75109445,0.00109641,0.01511397,0.00261976,0.00084643,167.07061740,156.84293644,180.03604352,0.00014301,0,1,6.48000000,-0.00087291,-0.01260821,-2.20021408,-1.40261100,0.75084643
81,1.19120831,-0.73867153,1.20052318,-0.75125834,0.00136277,0.01433974,0.00286723,0.00094949,169.09212372,157.51696382,180.68017267,0.00013202,0,1,6.56000000,0.00007893,-0.01213268,-2.19980920,-1.40286087,0.75094949
82,1.19119178,-0.73965356,1.20031486,-0.75124460,0.00128381,0.01358800,0.00302670,0.00092452,171.86674262,158.17553895,181.30058175,0.00012187,0,1,6.64000000,0.00018812,-0.01143994,-2.19978173,-1.40301882,0.75092452
83,1.19120421,-0.74058538,1.20071826,-0.75105198,0.00127380,0.01288414,0.00291868,0.00092413,173.96451440,158.81924088,181.91139073,0.00011250,0,1,6.72000000,0.00100049,-0.01056105,-2.19984254,-1.40291443,0.75092413
84,1.19126475,-0.74145135,1.20120443,-0.75067200,0.00137921,0.01222227,0.00322265,0.00101086,176.87544136,159.44857709,182.51715903,0.00010385,0,1,6.80000000,0.00185703,-0.00950572,-2.19947160,-1.40317904,0.75101086
85,1.19139276,-0.74223714,1.20122719,-0.75044660,0.00130593,0.01159080,0.00325400,0.00109254,178.02086465,160.06403079,183.10895451,0.00009586,0,1,6.88000000,0.00207796,-0.00870266,-2.19926944,-1.40317093,0.75109254
86,1.19155369,-0.74295263,1.20093442,-0.75046498,0.00104372,0.01100026,0.00334307,0.00111474,179.34305391,160.66606404,183.67717676,0.00008849,0,1,6.96000000,0.00188111,-0.00824813,-2.19917417,-1.40323947,0.75111474
87,1.19170890,-0.74362338,1.20084622,-0.75039243,0.00093278,0.01045961,0.00324853,0.00113718,180.06777502,161.25509530,184.23403823,0.00008169,0,1,7.04000000,0.00193596,-0.00771092,-2.19917320,-1.40314155,0.75113718
88,1.19186246,-0.74425315,1.20064104,-0.75058481,0.00086772,0.00996222,0.00315520,0.00116599,183.74243409,161.83151631,184.77499605,0.00007541,0,1,7.12000000,0.00185087,-0.00751469,-2.19915781,-1.40304073,0.75116599
89,1.19201258,-0.74485904,1.20046603,-0.75080216,0.00092771,0.00949887,0.00276422,0.00103014,185.77946016,162.39570900,185.28575802,0.00006961,0,1,7.20000000,0.00180373,-0.00735205,-2.19966969,-1.40274441,0.75103014
90,1.19215801,-0.74545110,1.19976287,-0.75100535,0.00103294,0.00906583,0.00242527,0.00095523,189.58622578,162.94805587,185.79245414,0.00006426,0,1,7.28000000,0.00112528,-0.00716504,-2.20004059,-1.40242493,0.75095523
91,1.19226431,-0.74602879,1.19899714,-0.75124606,0.00159950,0.00869548,0.00216133,0.00078131,192.38362810,163.48893258,186.27582841,0.00005932,0,1,7.36000000,0.00041480,-0.00701741,-2.20069440,-1.40204674,0.75078131
92,1.19231455,-0.74659373,1.19863307,-0.75139088,0.00195014,0.00840648,0.00210972,0.00067607,193.31230455,164.01866599,186.75507954,0.00005476,0,1,7.44000000,0.00024911,-0.00674818,-2.20109972,-1.40180043,0.75067607
93,1.19233845,-0.74714005,1.19914017,-0.75122250,0.00149459,0.00817794,0.00211647,0.00071023,195.28452516,164.53755513,187.24003597,0.00005055,0,1,7.52000000,0.00115533,-0.00610463,-2.20096692,-1.40188269,0.75071023
94,1.19240913,-0.74764386,1.19869219,-0.75119207,0.00176958,0.00794813,0.00209028,0.00063348,196.44494251,165.04590637,187.70324927,0.00004666,0,1,7.60000000,0.00085373,-0.00565781,-2.20129957,-1.40163720,0.75063348
95,1.19248467,-0.74810721,1.19845933,-0.75056678,0.00164162,0.00775003,0.00184672,0.00075129,203.19446315,165.54405194,188.18606495,0.00004307,0,1,7.68000000,0.00079840,-0.00452689,-2.20108302,-1.40149580,0.75075129
96,1.19254987,-0.74849650,1.19830399,-0.75056993,0.00178921,0.00760033,0.00200841,0.00060680,206.43356651,166.03227533,188.61991785,0.00003976,0,1,7.76000000,0.00084201,-0.00422109,-2.20162761,-1.40117668,0.75060680
97,1.19261618,-0.74884153,1.19814094,-0.75063782,0.00196543,0.00747415,0.00211092,0.00055514,207.36326005,166.51079909,189.05316380,0.00003671,0,1,7.84000000,0.00086820,-0.00402915,-2.20187652,-1.40096679,0.75055514
98,1.19268501,-0.74916847,1.19799015,-0.75039665,0.00204861,0.00736210,0.00198113,0.00061566,209.84605893,166.97987771,189.49262110,0.00003388,0,1,7.92000000,0.00089896,-0.00347203,-2.20165558,-1.40108809,0.75061566
99,1.19275619,-0.74945960,1.19811410,-0.75037733,0.00192328,0.00726394,0.00185611,0.00068689,210.58298618,167.43978382,189.92061032,0.00003128,0,1,8.00000000,0.00124916,-0.00320896,-2.20140735,-1.40121017,0.75068689
100,1.19287270,-0.74978681,1.19812558,-0.75037944,0.00191244,0.00713049,0.00176145,0.00077352,212.27471509,167.89076046,190.34121673,0.00002887,0,1,8.08000000,0.00140235,-0.00291402,-2.20109242,-1.40138179,0.75077352
101,1.19295623,-0.74996283,1.19807270,-0.75034297,0.00195758,0.00704387,0.00173061,0.00082162,212.95797001,168.33315063,190.74968877,0.00002665,0,1,8.16000000,0.00151007,-0.00274077,-2.20092620,-1.40146190,0.75082162
102,1.19307445,-0.75018625,1.19855758,-0.75051945,0.00153310,0.00692806,0.00196614,0.00091826,216.56970421,168.76702860,191.14995378,0.00002460,0,1,8.24000000,0.00221348,-0.00275353,-2.20042439,-1.40191979,0.75091826
103,1.19323464,-0.75040623,1.19871706,-0.75029310,0.00131599,0.00677754,0.00185697,0.00092189,217.97316328,169.19272098,191.53961790,0.00002271,0,1,8.32000000,0.00246794,-0.00227518,-2.20048766,-1.40179180,0.75092189
104,1.19342597,-0.75059972,1.19865843,-0.75006835,0.00134331,0.00660133,0.00196296,0.00095920,220.80253446,169.61049698,191.92434669,0.00002097,0,1,8.40000000,0.00241511,-0.00181941,-2.20031121,-1.40193813,0.75095920
105,1.19362045,-0.75075621,1.19828837,-0.75028817,0.00173572,0.00642422,0.00209070,0.00092010,224.37472200,170.02058398,192.28652391,0.00001935,0,1,8.48000000,0.00197654,-0.00193115,-2.20033859,-1.40206310,0.75092010
106,1.19378910,-0.75090802,1.19823186,-0.75040210,0.00181329,0.00627693,0.00194436,0.00081668,226.95646009,170.42316809,192.63583443,0.00001787,0,1,8.56000000,0.00193694,-0.00191175,-2.20075042,-1.40179372,0.75081668
107,1.19394500,-0.75106143,1.19785994,-0.75080019,0.00228477,0.00614733,0.00199238,0.00066472,230.20943143,170.81843682,192.96828962,0.00001649,0,1,8.64000000,0.00152587,-0.00222242,-2.20128443,-1.40152310,0.75066472
108,1.19407694,-0.75123177,1.19807585,-0.75064786,0.00203029,0.00604979,0.00197071,0.00070569,230.78041376,171.20658693,193.32230349,0.00001522,0,1,8.72000000,0.00184069,-0.00184389,-2.20113002,-1.40161455,0.75070569
109,1.19421664,-0.75138836,1.19814739,-0.75058108,0.00194160,0.00594768,0.00200409,0.00067409,231.75317923,171.58781377,193.65988574,0.00001405,0,1,8.80000000,0.00196472,-0.00157678,-2.20122536,-1.40158584,0.75067409
110,1.19437084,-0.75152092,1.19826011,-0.75048365,0.00180586,0.00583101,0.00194123,0.00067608,233.40521001,171.96230099,193.99575065,0.00001297,0,1,8.88000000,0.00211259,-0.00129457,-2.20130455,-1.40143754,0.75067608
111,1.19453630,-0.75163126,1.19777839,-0.75034919,0.00224889,0.00570202,0.00204140,0.00059330,236.59951366,172.33022102,194.31570574,0.00001198,0,1,8.96000000,0.00152554,-0.00098800,-2.20162931,-1.40122991,0.75059330
112,1.19470294,-0.75173741,1.19740484,-0.75045921,0.00263547,0.00557472,0.00210559,0.00056021,238.21772470,172.69173935,194.63143939,0.00001106,0,1,9.04000000,0.00105889,-0.00097379,-2.20172339,-1.40120972,0.75056021
113,1.19476834,-0.75179590,1.19751790,-0.75028841,0.00249880,0.00553132,0.00222682,0.00050008,241.48602564,173.04702457,194.94079463,0.00001021,0,1,9.12000000,0.00128976,-0.00067426,-2.20195345,-1.40106900,0.75050008
114,1.19486598,-0.75185703,1.19752660,-0.75016198,0.00247870,0.00545955,0.00200215,0.00060723,245.17543344,173.39612349,195.26422323,0.00000942,0,1,9.20000000,0.00134896,-0.00041977,-2.20164526,-1.40114093,0.75060723
