step,robot_x,robot_y,target_estimate_x,target_estimate_y,target_error,goal_error,beacon_position_rmse,beacon_yaw_rmse,cost,spread,sigma_min,excitation_norm2,retriggered,estimate_ready
30,1.27025857,-0.54674040,1.19315377,-0.74563287,0.00812051,0.21505983,0.02943814,0.00665754,52.70863019,9.20508440,38.47357493,0.00007541,0,1
31,1.26312034,-0.56527718,1.19299553,-0.74527053,0.00845165,0.19520937,0.03098068,0.00695231,52.98782645,9.80941191,39.89823808,0.00005476,0,1
32,1.25675103,-0.58202034,1.19446503,-0.74440569,0.00786970,0.17730721,0.02911185,0.00639523,54.43151014,10.40577848,41.29144681,0.00003976,0,1
33,1.25105358,-0.59722369,1.19558163,-0.74447940,0.00707100,0.16108094,0.02478394,0.00536859,55.20839053,10.99271724,42.63516283,0.00002887,0,1
34,1.24581446,-0.61109316,1.19505419,-0.74523696,0.00686641,0.14626714,0.02490580,0.00557153,56.86574893,11.56916215,43.89993382,0.00002097,0,1
35,1.24128138,-0.62370569,1.19748969,-0.74553162,0.00512524,0.13286988,0.02067251,0.00451796,58.93409342,12.13442550,45.15536419,0.00001522,0,1
36,1.23693551,-0.63499842,1.19516456,-0.74397643,0.00772430,0.12078739,0.03004911,0.00660943,62.06966939,12.68777081,46.32115888,0.00001106,0,1
37,1.23302879,-0.64520515,1.19559980,-0.74359102,0.00777410,0.10987658,0.03145708,0.00699197,64.66233179,13.22861602,47.45802163,0.00000803,0,1
38,1.22959232,-0.65453163,1.19675632,-0.74431088,0.00654886,0.09994957,0.02616961,0.00585039,66.81971250,13.75654906,48.57252418,0.00000583,0,1
39,1.22647122,-0.66304220,1.19673551,-0.74486288,0.00608662,0.09089765,0.02398368,0.00543164,67.95106372,14.27139188,49.63442420,0.00000423,0,1
40,1.22351115,-0.67081945,1.19539464,-0.74549595,0.00644173,0.08259742,0.02724720,0.00623815,70.93926944,14.77309231,50.63844673,0.00000307,0,1
41,1.22083140,-0.67790266,1.19543472,-0.74583728,0.00617819,0.07504647,0.02446092,0.00551709,74.01776966,15.26174245,51.64190694,0.00000223,0,1
42,1.21837933,-0.68438205,1.19518859,-0.74645246,0.00597785,0.06814334,0.02527955,0.00581285,75.61947437,15.73738792,52.57752494,0.00000162,0,1
43,1.21622444,-0.69031367,1.19587943,-0.74707220,0.00505481,0.06185217,0.02282932,0.00524695,76.34619104,16.20017860,53.50262742,0.00000118,0,1
44,1.21441310,-0.69577782,1.19733873,-0.74800207,0.00332778,0.05610510,0.01895404,0.00427076,80.68856636,16.65026540,54.40868331,0.00000085,0,1
45,1.21288828,-0.70073487,1.19853827,-0.74807018,0.00242092,0.05092309,0.01627340,0.00363756,81.86166395,17.08784300,55.27382874,0.00000062,0,1
46,1.21152816,-0.70529676,1.19874781,-0.74881337,0.00172513,0.04616576,0.01582701,0.00357274,83.67887538,17.51304970,56.09198732,0.00000045,0,1
47,1.21020872,-0.70944500,1.19782461,-0.74898248,0.00240160,0.04182017,0.01960268,0.00457652,86.75786973,17.92618311,56.85383906,0.00000033,0,1
48,1.20891329,-0.71327958,1.19676372,-0.74979179,0.00324298,0.03778672,0.02108273,0.00506997,89.90763265,18.32753690,57.59183583,0.00000024,0,1
49,1.20763248,-0.71676648,1.19562578,-0.74994333,0.00437459,0.03409871,0.02383987,0.00578547,91.11891266,18.71749456,58.30648075,0.00000017,0,1
50,1.20646646,-0.71989445,1.19554302,-0.74963904,0.00447157,0.03079219,0.02375490,0.00576762,91.85143284,19.09636741,59.01876423,0.00000013,0,1
51,1.20549294,-0.72271012,1.19638276,-0.74946914,0.00365599,0.02783720,0.02324652,0.00562935,93.19806288,19.46438180,59.71177955,0.00000009,0,1
52,1.20466828,-0.72533072,1.19695889,-0.75021473,0.00304868,0.02510710,0.02143908,0.00524051,94.95110833,19.82176018,60.37882746,0.00000007,0,1
53,1.20402756,-0.72775781,1.19804820,-0.75078718,0.00210456,0.02260390,0.01581949,0.00392762,98.67314891,20.16884831,61.04692090,0.00000005,0,1
54,1.20344430,-0.72993566,1.19800348,-0.75059055,0.00208203,0.02035782,0.01639224,0.00406512,98.89669713,20.50595088,61.66422166,0.00000003,0,1
55,1.20296220,-0.73192301,1.19847074,-0.75076062,0.00170797,0.01831809,0.01572673,0.00389455,99.46631621,20.83333689,62.26867616,0.00000003,0,1
56,1.20256123,-0.73374734,1.19883030,-0.75103013,0.00155864,0.01645323,0.01455831,0.00363385,99.78732527,21.15129799,62.85201005,0.00000002,0,1
57,1.20220601,-0.73535152,1.19890251,-0.75054440,0.00122510,0.01481366,0.01611859,0.00399708,101.46626459,21.46013903,63.40595238,0.00000001,0,1
58,1.20190757,-0.73674594,1.19913519,-0.74994943,0.00086629,0.01339063,0.01516044,0.00372424,104.07880520,21.76009680,63.96057254,0.00000001,0,1
59,1.20167779,-0.73802259,1.19954866,-0.75010514,0.00046342,0.01209435,0.01406838,0.00346405,104.33777486,22.05139644,64.49102882,0.00000001,0,1
60,1.20148858,-0.73914815,1.19973811,-0.74979784,0.00033084,0.01095347,0.01413664,0.00351119,106.81453783,22.33433334,64.99489459,0.00000001,0,1
61,1.20133232,-0.74022076,1.19988904,-0.75036337,0.00037993,0.00986958,0.01301944,0.00326634,108.19904498,22.60915994,65.48836101,0.00000000,0,1
62,1.20115563,-0.74118970,1.19951711,-0.75034893,0.00059576,0.00888577,0.01285207,0.00321276,109.35312581,22.87620868,65.96640820,0.00000000,0,1
63,1.20098199,-0.74209054,1.19936953,-0.75060249,0.00087206,0.00797019,0.01281425,0.00327363,110.99723594,23.13576065,66.41715470,0.00000000,0,1
64,1.20076172,-0.74290684,1.19870768,-0.75061779,0.00143240,0.00713394,0.01450099,0.00369012,111.73837088,23.38810426,66.85101833,0.00000000,0,1
65,1.20064453,-0.74364956,1.19955886,-0.75066334,0.00079663,0.00638307,0.01269456,0.00323195,112.91720642,23.63351117,67.29899077,0.00000000,0,1
66,1.20051127,-0.74425202,1.19927233,-0.74994164,0.00073001,0.00577067,0.01381333,0.00347624,116.09011862,23.87219709,67.71665793,0.00000000,0,1
67,1.20033258,-0.74481328,1.19866393,-0.75011195,0.00134075,0.00519737,0.01513311,0.00383600,117.14680133,24.10434302,68.10870507,0.00000000,0,1
68,1.20017123,-0.74532431,1.19866414,-0.75014747,0.00134397,0.00467883,0.01479130,0.00375870,117.21901266,24.33021615,68.50525078,0.00000000,0,1
69,1.20005467,-0.74585317,1.19896795,-0.75084229,0.00133214,0.00414719,0.01387227,0.00361916,121.34621413,24.55004042,68.88150752,0.00000000,0,1
70,1.19994289,-0.74632054,1.19889978,-0.75072901,0.00131983,0.00367990,0.01270563,0.00330083,124.33523278,24.76407714,69.26753984,0.00000000,0,1
71,1.19991291,-0.74673043,1.19963900,-0.75059617,0.00069695,0.00327073,0.00992127,0.00260253,127.49018871,24.97251748,69.65285427,0.00000000,0,1
72,1.19984168,-0.74711260,1.19917816,-0.75071619,0.00109011,0.00289174,0.01031432,0.00271474,128.14886128,25.17552192,69.99912753,0.00000000,0,1
73,1.19977490,-0.74745111,1.19915244,-0.75064266,0.00106366,0.00255881,0.01091469,0.00285489,128.35374580,25.37330345,70.33819427,0.00000000,0,1
74,1.19965719,-0.74778269,1.19855420,-0.75090813,0.00170734,0.00224366,0.01194379,0.00310745,130.44870640,25.56603696,70.66244104,0.00000000,0,1
75,1.19950988,-0.74811642,1.19812750,-0.75126155,0.00225782,0.00194630,0.01230566,0.00326380,132.81557440,25.75393378,70.97207208,0.00000000,0,1
76,1.19940340,-0.74836142,1.19840489,-0.75067048,0.00173029,0.00174381,0.01378684,0.00358560,136.65217051,25.93719529,71.28424202,0.00000000,0,1
77,1.19936459,-0.74856528,1.19900273,-0.75048651,0.00110961,0.00156913,0.01356732,0.00348699,138.63042706,26.11592061,71.60039416,0.00000000,0,1
78,1.19927931,-0.74872594,1.19847942,-0.75023999,0.00153940,0.00146377,0.01670523,0.00421405,143.16206341,26.29023327,71.88243545,0.00000000,0,1
79,1.19916998,-0.74886734,1.19814315,-0.75019979,0.00186757,0.00140423,0.01771958,0.00446092,143.55295283,26.46028043,72.16588811,0.00000000,0,1
80,1.19905697,-0.74899376,1.19799512,-0.75018494,0.00201339,0.00137907,0.01845662,0.00462627,144.02797951,26.62621403,72.44605057,0.00000000,0,1
81,1.19893545,-0.74908829,1.19779305,-0.74997896,0.00220705,0.00140161,0.01864522,0.00466268,144.78953656,26.78817620,72.72263467,0.00000000,0,1
82,1.19885484,-0.74912099,1.19809750,-0.74942930,0.00198626,0.00144363,0.01812092,0.00449509,148.06596740,26.94629084,73.00318065,0.00000000,0,1
83,1.19878511,-0.74913260,1.19812997,-0.74924222,0.00201773,0.00149277,0.01767719,0.00432733,151.35372654,27.10064082,73.27840767,0.00000000,0,1
84,1.19873785,-0.74912831,1.19829408,-0.74908811,0.00193435,0.00153391,0.01711758,0.00415803,152.31553922,27.25134244,73.54392336,0.00000000,0,1
85,1.19865598,-0.74912266,1.19788617,-0.74906961,0.00230953,0.00160503,0.01810147,0.00441846,153.14386383,27.39850726,73.78316557,0.00000000,0,1
86,1.19855221,-0.74910620,1.19757590,-0.74895127,0.00264123,0.00170147,0.01864404,0.00452735,154.13448945,27.54226654,74.02640923,0.00000000,0,1
87,1.19844222,-0.74908181,1.19740733,-0.74885220,0.00283538,0.00180824,0.02056879,0.00501957,158.74976883,27.68273568,74.24656092,0.00000000,0,1
88,1.19837168,-0.74906677,1.19770808,-0.74892512,0.00253146,0.00187679,0.01973389,0.00483056,159.35415324,27.82002291,74.48278920,0.00000000,0,1
89,1.19832257,-0.74902288,1.19786070,-0.74860962,0.00255143,0.00194127,0.01972933,0.00477685,161.08367650,27.95423218,74.71836619,0.00000000,0,1
90,1.19831146,-0.74899069,1.19820738,-0.74868753,0.00222172,0.00196719,0.01901804,0.00463456,162.86877278,28.08544129,74.94046648,0.00000000,0,1
91,1.19828323,-0.74898797,1.19801775,-0.74896225,0.00223746,0.00199287,0.01852252,0.00453854,163.97690037,28.21374780,75.15603826,0.00000000,0,1
92,1.19824306,-0.74902198,1.19786518,-0.74934219,0.00223387,0.00201081,0.01727261,0.00426927,166.83751528,28.33926999,75.37054059,0.00000000,0,1
93,1.19819361,-0.74902615,1.19772826,-0.74906540,0.00245648,0.00205218,0.01810603,0.00447083,168.22683955,28.46212459,75.57161365,0.00000000,0,1
94,1.19811018,-0.74901738,1.19732483,-0.74893475,0.00287946,0.00213001,0.01908566,0.00472959,169.92425649,28.58237957,75.76305946,0.00000000,0,1
95,1.19799690,-0.74902907,1.19693039,-0.74913905,0.00318806,0.00222601,0.01997403,0.00496640,171.32503949,28.70011661,75.95002278,0.00000000,0,1
96,1.19791587,-0.74904152,1.19715295,-0.74915870,0.00296876,0.00229397,0.01860694,0.00459169,176.07074793,28.81543425,76.16076839,0.00000000,0,1
97,1.19785452,-0.74904628,1.19727701,-0.74909105,0.00287069,0.00234791,0.01838474,0.00453876,176.31807240,28.92840050,76.35185977,0.00000000,0,1
98,1.19783014,-0.74907543,1.19760071,-0.74934997,0.00248579,0.00235862,0.01662750,0.00413914,178.69544694,29.03907811,76.54588138,0.00000000,0,1
99,1.19777167,-0.74909803,1.19722113,-0.74931077,0.00286307,0.00240396,0.01740212,0.00432032,179.58757679,29.14754321,76.72249129,0.00000000,0,1
100,1.19767346,-0.74913233,1.19674875,-0.74945527,0.00329657,0.00248307,0.01727776,0.00430925,182.11140690,29.25386574,76.89752895,0.00000000,0,1
101,1.19759783,-0.74917658,1.19688570,-0.74959324,0.00314076,0.00253938,0.01716374,0.00428748,182.67363348,29.35812510,77.07145091,0.00000000,0,1
102,1.19752082,-0.74920787,1.19679570,-0.74950252,0.00324269,0.00260266,0.01717247,0.00428153,183.01541333,29.46038306,77.24352931,0.00000000,0,1
103,1.19747922,-0.74926893,1.19708757,-0.74984384,0.00291662,0.00262465,0.01583306,0.00396780,185.22329467,29.56069055,77.41878252,0.00000000,0,1
104,1.19742629,-0.74933602,1.19692795,-0.74996772,0.00307222,0.00265798,0.01581255,0.00399030,185.95718179,29.65911374,77.57809240,0.00000000,0,1
105,1.19741866,-0.74939416,1.19734681,-0.74994161,0.00265383,0.00265148,0.01506361,0.00379293,186.95609883,29.75571239,77.74763189,0.00000000,0,1
106,1.19741287,-0.74943836,1.19735837,-0.74985464,0.00264562,0.00264739,0.01594901,0.00402143,189.48750323,29.85052350,77.89645827,0.00000000,0,1
107,1.19737745,-0.74948592,1.19704397,-0.74993371,0.00295677,0.00267246,0.01671038,0.00423460,190.94332880,29.94358888,78.04012728,0.00000000,0,1
108,1.19741708,-0.74948784,1.19779024,-0.74950588,0.00226433,0.00263321,0.01568691,0.00393442,196.52807890,30.03496500,78.20976483,0.00000000,0,1
109,1.19748266,-0.74949031,1.19810024,-0.74951355,0.00196105,0.00256842,0.01431386,0.00359080,198.68258499,30.12465750,78.37114444,0.00000000,0,1
110,1.19754447,-0.74947985,1.19812654,-0.74938136,0.00197296,0.00251002,0.01456869,0.00364732,199.02323812,30.21270736,78.51631738,0.00000000,0,1
111,1.19758744,-0.74948037,1.19799209,-0.74948527,0.00207284,0.00246788,0.01421467,0.00358875,200.24588938,30.29915264,78.65744276,0.00000000,0,1
112,1.19763143,-0.74947496,1.19804569,-0.74942400,0.00203743,0.00242606,0.01443501,0.00366026,201.81550655,30.38404603,78.79332109,0.00000000,0,1
113,1.19766402,-0.74947717,1.19797086,-0.74949800,0.00209032,0.00239378,0.01464135,0.00368502,204.35439298,30.46742534,78.93374772,0.00000000,0,1
114,1.19771402,-0.74948187,1.19818487,-0.74952612,0.00187597,0.00234397,0.01445976,0.00363304,204.89307178,30.54933670,79.07194749,0.00000000,0,1
115,1.19775328,-0.74946216,1.19812301,-0.74927651,0.00201160,0.00231020,0.01495450,0.00373276,205.85256817,30.62981639,79.20477185,0.00000000,0,1
116,1.19780501,-0.74943298,1.19829210,-0.74915817,0.00190410,0.00226705,0.01462691,0.00366227,207.38686570,30.70889063,79.33657676,0.00000000,0,1
117,1.19787042,-0.74939693,1.19848639,-0.74905750,0.00178307,0.00221333,0.01510146,0.00376217,209.06539771,30.78658816,79.46379403,0.00000000,0,1
118,1.19796714,-0.74934493,1.19887797,-0.74885521,0.00160296,0.00213580,0.01464263,0.00361204,211.21126238,30.86293788,79.60019090,0.00000000,0,1
119,1.19805274,-0.74930690,1.19885878,-0.74894881,0.00155158,0.00206693,0.01416552,0.00348853,212.42368257,30.93795978,79.72855227,0.00000000,0,1
120,1.19808583,-0.74923849,1.19839742,-0.74859426,0.00213175,0.00206009,0.01570236,0.00382979,216.58482488,31.01169624,79.84331409,0.00000000,0,1
