step,robot_x,robot_y,target_estimate_x,target_estimate_y,target_error,goal_error,beacon_position_rmse,beacon_yaw_rmse,cost,spread,sigma_min,excitation_norm2,retriggered,estimate_ready
26,1.28001048,-0.85060107,1.19902778,-0.75305852,0.00320932,0.12853891,0.00685049,0.00023245,57.88353751,5.52616003,31.75537333,0.00003976,0,1
27,1.27261136,-0.84075795,1.20028088,-0.75167416,0.00169755,0.11623001,0.00337985,0.00113631,59.07928278,5.78618849,32.62589476,0.00002887,0,1
28,1.26572196,-0.83202440,1.19869600,-0.75293528,0.00321189,0.10510651,0.00602043,0.00026072,60.31045330,6.03962670,33.43535596,0.00002097,0,1
29,1.25933729,-0.82416118,1.19748011,-0.75286599,0.00381625,0.09497787,0.00924358,0.00130179,61.10220725,6.28626088,34.20972755,0.00001522,0,1
30,1.25349657,-0.81708953,1.19710343,-0.75289327,0.00409404,0.08580727,0.01357926,0.00252834,62.99283539,6.52603748,34.95007773,0.00001106,0,1
31,1.24803938,-0.81075427,1.19553790,-0.75317969,0.00547912,0.07745233,0.01730000,0.00356765,63.71944692,6.75890325,35.65991575,0.00000803,0,1
32,1.24315231,-0.80490201,1.19624858,-0.75160070,0.00407865,0.06983088,0.01391116,0.00281956,66.06276383,6.98489179,36.35933944,0.00000583,0,1
33,1.23869687,-0.79961468,1.19604425,-0.75139198,0.00419352,0.06292109,0.01419982,0.00296802,66.40668562,7.20410261,37.02202530,0.00000423,0,1
34,1.23484243,-0.79462022,1.19800070,-0.74894434,0.00226089,0.05661235,0.00096510,0.00069579,72.42905207,7.41660072,37.70378164,0.00000307,0,1
35,1.23128860,-0.79023688,1.19740019,-0.75013136,0.00260312,0.05097041,0.00430803,0.00042383,73.64341983,7.62254097,38.31006067,0.00000223,0,1
36,1.22809720,-0.78630990,1.19772044,-0.75034089,0.00230491,0.04591145,0.00770069,0.00121194,75.68290777,7.82195005,38.89412085,0.00000162,0,1
37,1.22527826,-0.78279681,1.19848797,-0.75058541,0.00162140,0.04140799,0.00798612,0.00122599,76.44191488,8.01491556,39.46326944,0.00000118,0,1
38,1.22267025,-0.77959757,1.19792921,-0.75021986,0.00208243,0.03728211,0.00848298,0.00146666,77.21543170,8.20152618,39.99789664,0.00000085,0,1
39,1.22038729,-0.77665852,1.19875726,-0.74962550,0.00129794,0.03356067,0.00409054,0.00048254,80.77384884,8.38199254,40.52658995,0.00000062,0,1
40,1.21834931,-0.77403957,1.19906540,-0.74992950,0.00093725,0.03024233,0.00186225,0.00012857,82.26410503,8.55648175,41.03695226,0.00000045,0,1
41,1.21642792,-0.77175337,1.19827271,-0.75069758,0.00186284,0.02725960,0.00302460,0.00018922,84.24592570,8.72513159,41.51299626,0.00000033,0,1
42,1.21464657,-0.76964072,1.19783366,-0.75015097,0.00217159,0.02450061,0.00044055,0.00054231,86.60692529,8.88810726,41.97885650,0.00000024,0,1
43,1.21294782,-0.76770870,1.19693092,-0.74986113,0.00307222,0.02193728,0.00124480,0.00010401,88.03494159,9.04564769,42.41313891,0.00000017,0,1
44,1.21127413,-0.76599277,1.19550687,-0.75012933,0.00449499,0.01956719,0.00773512,0.00158775,91.35963031,9.19798669,42.81191848,0.00000013,0,1
45,1.20980470,-0.76451275,1.19597082,-0.75082717,0.00411321,0.01751433,0.00882448,0.00185071,93.94330264,9.34533633,43.21986580,0.00000009,0,1
46,1.20845786,-0.76318579,1.19578569,-0.75090426,0.00431023,0.01566527,0.01023600,0.00223807,94.29901688,9.48780201,43.60703574,0.00000007,0,1
47,1.20719828,-0.76200955,1.19535277,-0.75111508,0.00477913,0.01400159,0.01032833,0.00231457,95.53172833,9.62556040,43.98259930,0.00000005,0,1
48,1.20607549,-0.76103922,1.19552133,-0.75205634,0.00492819,0.01260063,0.01233532,0.00279417,98.38637856,9.75878706,44.34383963,0.00000003,0,1
49,1.20514595,-0.76013761,1.19641350,-0.75177839,0.00400320,0.01136890,0.01150816,0.00253663,99.96070599,9.88758952,44.70296701,0.00000003,0,1
50,1.20429418,-0.75939756,1.19629508,-0.75253964,0.00449179,0.01033219,0.01365234,0.00301233,101.35423786,10.01212261,45.03936368,0.00000002,0,1
51,1.20360771,-0.75879321,1.19716526,-0.75319590,0.00427195,0.00950453,0.01483262,0.00318031,104.66615779,10.13251871,45.37192591,0.00000001,0,1
52,1.20289568,-0.75826835,1.19621228,-0.75340515,0.00509332,0.00876074,0.01717365,0.00385661,106.24591654,10.24888062,45.67133337,0.00000001,0,1
53,1.20219605,-0.75775850,1.19562862,-0.75302411,0.00531547,0.00806331,0.01666236,0.00383572,108.32795571,10.36140388,45.96829398,0.00000001,0,1
54,1.20147566,-0.75727871,1.19471162,-0.75281685,0.00599179,0.00742678,0.01783931,0.00416893,110.30781222,10.47029059,46.25297862,0.00000001,0,1
55,1.20083601,-0.75685958,1.19483115,-0.75296012,0.00595645,0.00691034,0.01757991,0.00411747,110.89592644,10.57573200,46.53597351,0.00000000,0,1
56,1.20022893,-0.75649253,1.19452948,-0.75307575,0.00627589,0.00649656,0.01766278,0.00412919,111.36921435,10.67785365,46.80945082,0.00000000,0,1
57,1.19964777,-0.75618238,1.19419112,-0.75329511,0.00667839,0.00619241,0.02063715,0.00491218,112.94472493,10.77679315,47.05908191,0.00000000,0,1
58,1.19909795,-0.75591357,1.19393496,-0.75341014,0.00695800,0.00598198,0.02313392,0.00553618,114.28665098,10.87267819,47.30464298,0.00000000,0,1
59,1.19868716,-0.75568164,1.19483213,-0.75352086,0.00625327,0.00583135,0.02145984,0.00503589,116.06411047,10.96563363,47.56506093,0.00000000,0,1
60,1.19829446,-0.75546326,1.19460851,-0.75342624,0.00638806,0.00572329,0.02119775,0.00502867,117.11017983,11.05574198,47.80029883,0.00000000,0,1
61,1.19795716,-0.75527235,1.19479176,-0.75349075,0.00626986,0.00565428,0.02210162,0.00521713,118.05550063,11.14313116,48.03108824,0.00000000,0,1
62,1.19774276,-0.75509960,1.19573351,-0.75348635,0.00550977,0.00557683,0.02031690,0.00469605,119.88834676,11.22790200,48.26852259,0.00000000,0,1
63,1.19756453,-0.75489392,1.19589486,-0.75296822,0.00506581,0.00546644,0.01979846,0.00458061,121.52405289,11.31013154,48.48596826,0.00000000,0,1
64,1.19742691,-0.75467004,1.19613870,-0.75257101,0.00463894,0.00533198,0.01820655,0.00418351,122.16029501,11.38994288,48.70215048,0.00000000,0,1
65,1.19735282,-0.75444878,1.19666198,-0.75237287,0.00409548,0.00517679,0.01467172,0.00331512,126.02635583,11.46744346,48.91898400,0.00000000,0,1
66,1.19738167,-0.75420983,1.19765945,-0.75196601,0.00305669,0.00495765,0.01222349,0.00266031,128.29576534,11.54271776,49.13002086,0.00000000,0,1
67,1.19741049,-0.75393412,1.19768723,-0.75134299,0.00267442,0.00470987,0.01075808,0.00232236,130.11854780,11.61584234,49.32458233,0.00000000,0,1
68,1.19741617,-0.75369103,1.19747436,-0.75140612,0.00289068,0.00450554,0.01071492,0.00230186,130.57326863,11.68692825,49.51106059,0.00000000,0,1
69,1.19740792,-0.75345204,1.19733435,-0.75120506,0.00292538,0.00431688,0.00899164,0.00190315,132.25288198,11.75605697,49.69540131,0.00000000,0,1
70,1.19741556,-0.75326033,1.19749120,-0.75145785,0.00290162,0.00416042,0.00706972,0.00137321,135.81553392,11.82331478,49.88265142,0.00000000,0,1
71,1.19742181,-0.75311680,1.19748385,-0.75176757,0.00307495,0.00404494,0.00864064,0.00171840,137.38380562,11.88875642,50.05000839,0.00000000,0,1
72,1.19739379,-0.75301595,1.19713273,-0.75206810,0.00353529,0.00398601,0.00882733,0.00180283,139.90713559,11.95243803,50.21117801,0.00000000,0,1
73,1.19735190,-0.75294759,1.19695984,-0.75230530,0.00381536,0.00396241,0.00757073,0.00148690,143.18987893,12.01442400,50.37703157,0.00000000,0,1
74,1.19734042,-0.75287908,1.19723449,-0.75223520,0.00355587,0.00391950,0.00573688,0.00099958,144.35920794,12.07477375,50.54316153,0.00000000,0,1
75,1.19733354,-0.75281119,1.19727050,-0.75217285,0.00348876,0.00387464,0.00471749,0.00071722,145.26498609,12.13354459,50.70130968,0.00000000,0,1
76,1.19730681,-0.75274971,1.19705671,-0.75217152,0.00365766,0.00384892,0.00694973,0.00125462,149.17921958,12.19079740,50.84074589,0.00000000,0,1
77,1.19728378,-0.75268977,1.19706827,-0.75212594,0.00362142,0.00382266,0.00651342,0.00117979,150.10765679,12.24659404,50.98336080,0.00000000,0,1
78,1.19722233,-0.75262946,1.19664489,-0.75206194,0.00393807,0.00382485,0.00599358,0.00109485,151.92435328,12.30098899,51.12132769,0.00000000,0,1
79,1.19714500,-0.75259911,1.19641788,-0.75231368,0.00426436,0.00386088,0.00820013,0.00165069,153.42185110,12.35404547,51.24757322,0.00000000,0,1
80,1.19704431,-0.75254825,1.19609698,-0.75206960,0.00441779,0.00390253,0.00781257,0.00157155,154.67072402,12.40580650,51.38001118,0.00000000,0,1
81,1.19693931,-0.75246120,1.19595141,-0.75164173,0.00436879,0.00392751,0.00753283,0.00154360,156.45341652,12.45633349,51.50652542,0.00000000,0,1
82,1.19683366,-0.75236050,1.19583937,-0.75141240,0.00439383,0.00394939,0.00631504,0.00126053,157.56378420,12.50568593,51.63584385,0.00000000,0,1
83,1.19669748,-0.75230529,1.19541567,-0.75178545,0.00491974,0.00402753,0.00993119,0.00218217,162.07533552,12.55391139,51.74176578,0.00000000,0,1
84,1.19659782,-0.75224136,1.19565991,-0.75163948,0.00463942,0.00407413,0.00889253,0.00190368,162.55816095,12.60104132,51.86820521,0.00000000,0,1
85,1.19651170,-0.75222448,1.19570109,-0.75206552,0.00476938,0.00413722,0.00949174,0.00202453,164.15779037,12.64710874,51.98584356,0.00000000,0,1
86,1.19646513,-0.75219105,1.19602695,-0.75187630,0.00439381,0.00415885,0.00788046,0.00163588,165.78161332,12.69213111,52.10638044,0.00000000,0,1
87,1.19646027,-0.75215907,1.19641479,-0.75185795,0.00403804,0.00414624,0.00806463,0.00162917,168.43561618,12.73614093,52.22236608,0.00000000,0,1
88,1.19645099,-0.75211586,1.19636389,-0.75170901,0.00401771,0.00413187,0.00790463,0.00161765,168.96537799,12.77916257,52.32980788,0.00000000,0,1
89,1.19646821,-0.75212033,1.19663059,-0.75216233,0.00400358,0.00411938,0.00797147,0.00159218,171.78082172,12.82123413,52.44047671,0.00000000,0,1
90,1.19643645,-0.75211654,1.19613758,-0.75208084,0.00438727,0.00414471,0.00838241,0.00170639,173.68212809,12.86236539,52.54167237,0.00000000,0,1
91,1.19638448,-0.75212342,1.19589525,-0.75218822,0.00465159,0.00419296,0.00772689,0.00153971,175.73463816,12.90260102,52.64680362,0.00000000,0,1
92,1.19631536,-0.75215492,1.19566464,-0.75245149,0.00498047,0.00426851,0.00930177,0.00192468,176.87174365,12.94197124,52.74025157,0.00000000,0,1
93,1.19625552,-0.75219271,1.19569207,-0.75254857,0.00500534,0.00433925,0.01106306,0.00236873,179.58745378,12.98049978,52.82955894,0.00000000,0,1
94,1.19624578,-0.75220142,1.19615421,-0.75228339,0.00447259,0.00435206,0.00978347,0.00207333,182.61099799,13.01820949,52.92864936,0.00000000,0,1
95,1.19630585,-0.75220249,1.19687156,-0.75221260,0.00383181,0.00430090,0.00801550,0.00156384,186.08665644,13.05512465,53.03622034,0.00000000,0,1
96,1.19635644,-0.75217815,1.19683289,-0.75194895,0.00371873,0.00424499,0.00730243,0.00140466,186.86282112,13.09125763,53.12891141,0.00000000,0,1
97,1.19644197,-0.75209987,1.19724750,-0.75136265,0.00307133,0.00413146,0.00495550,0.00081288,190.81216614,13.12664249,53.22922886,0.00000000,0,1
98,1.19653390,-0.75200128,1.19739964,-0.75107287,0.00281299,0.00400237,0.00455833,0.00070947,192.31509166,13.16131141,53.31872327,0.00000000,0,1
99,1.19664055,-0.75192774,1.19764488,-0.75123523,0.00265940,0.00387325,0.00457808,0.00072517,194.80503373,13.19529096,53.40348674,0.00000000,0,1
100,1.19674416,-0.75184615,1.19771986,-0.75107787,0.00252207,0.00374283,0.00462194,0.00075106,195.51104574,13.22859131,53.48565192,0.00000000,0,1
101,1.19685078,-0.75177016,1.19785481,-0.75105459,0.00239040,0.00361262,0.00563064,0.00099697,197.73293449,13.26123570,53.56359663,0.00000000,0,1
102,1.19701673,-0.75170516,1.19857944,-0.75109304,0.00179241,0.00343620,0.00428426,0.00061263,201.02011432,13.29324119,53.65465024,0.00000000,0,1
103,1.19713886,-0.75167950,1.19828894,-0.75143782,0.00223496,0.00331765,0.00667531,0.00120642,204.24303455,13.32461153,53.72254221,0.00000000,0,1
104,1.19722176,-0.75163894,1.19800239,-0.75125700,0.00236019,0.00322564,0.00814859,0.00165364,210.91216774,13.35536225,53.78547256,0.00000000,0,1
105,1.19726665,-0.75161291,1.19768934,-0.75136781,0.00268516,0.00317375,0.00885626,0.00183126,211.74669720,13.38552290,53.85739513,0.00000000,0,1
106,1.19730028,-0.75158943,1.19761706,-0.75136831,0.00274784,0.00313285,0.00940295,0.00194925,213.04640865,13.41511332,53.93032358,0.00000000,0,1
107,1.19731895,-0.75159021,1.19749478,-0.75159757,0.00297126,0.00311718,0.01095238,0.00234844,214.99480372,13.44415091,53.99451193,0.00000000,0,1
108,1.19732849,-0.75158252,1.19741826,-0.75151005,0.00299093,0.00310505,0.01242624,0.00276305,220.09241433,13.47264705,54.05440661,0.00000000,0,1
109,1.19733570,-0.75159764,1.19740359,-0.75174007,0.00312557,0.00310660,0.01295377,0.00286623,221.21265449,13.50062069,54.12425672,0.00000000,0,1
110,1.19734271,-0.75162796,1.19740873,-0.75191344,0.00322117,0.00311632,0.01306481,0.00289622,222.10321395,13.52808024,54.19197242,0.00000000,0,1
111,1.19734987,-0.75163167,1.19741729,-0.75166662,0.00307376,0.00311216,0.01284738,0.00287766,223.85511825,13.55503552,54.25670536,0.00000000,0,1
112,1.19738053,-0.75163657,1.19766927,-0.75168267,0.00287466,0.00308869,0.01097367,0.00240531,228.67850022,13.58150717,54.33185217,0.00000000,0,1
113,1.19737648,-0.75164923,1.19733833,-0.75176848,0.00319563,0.00309884,0.01123836,0.00249413,229.99079842,13.60750351,54.39304133,0.00000000,0,1
114,1.19739614,-0.75167346,1.19758127,-0.75190162,0.00307675,0.00309525,0.01187751,0.00264288,231.79977803,13.63304114,54.45461780,0.00000000,0,1
115,1.19745778,-0.75168874,1.19803822,-0.75183265,0.00268462,0.00305201,0.00995300,0.00214282,235.32436853,13.65812483,54.52791408,0.00000000,0,1
116,1.19751161,-0.75173009,1.19801856,-0.75211940,0.00290137,0.00303072,0.00971580,0.00205884,238.07821927,13.68276136,54.59256714,0.00000000,0,1
117,1.19758874,-0.75175508,1.19831506,-0.75199042,0.00260783,0.00298236,0.00855353,0.00176068,239.16763436,13.70695682,54.65887648,0.00000000,0,1
118,1.19764579,-0.75178757,1.19818302,-0.75209350,0.00277203,0.00295596,0.00892870,0.00189250,242.16877082,13.73072264,54.71252081,0.00000000,0,1
119,1.19768370,-0.75186365,1.19804064,-0.75258012,0.00323977,0.00297295,0.00928491,0.00196816,247.84141426,13.75407116,54.77008883,0.00000000,0,1
120,1.19775470,-0.75191683,1.19842327,-0.75241759,0.00288631,0.00295222,0.00831017,0.00170400,249.28942620,13.77700510,54.83351157,0.00000000,0,1
